-23.416458, -27.387957, -70.075653, 101.841438, 785.186523
18.965456, -26.275654, -103.530495, 133.120438, 901.932922
47.155895, -21.867975, -122.628922, 129.641632, 917.081970
57.046337, -11.677052, -117.694229, 90.250656, 805.322327
55.165318, 7.063798, -96.445686, 27.264143, 552.405762
42.471600, 33.664066, -77.539841, -38.566479, 164.921158
18.950932, 61.574024, -68.784966, -85.808037, -308.563538
-12.408405, 80.610649, -52.288418, -99.958809, -758.095459
-45.750019, 83.827286, -18.773817, -78.566772, -1014.333618
-70.549377, 71.697746, 21.636580, -32.048450, -886.705566
-79.438370, 51.170715, 56.439468, 20.254681, -238.599533
-72.266472, 32.212265, 70.365135, 58.650578, 935.490784
-53.105186, 23.365057, 53.667549, 71.479744, 2466.941895
-28.419662, 27.994339, 31.145029, 59.137398, 4022.776611
-9.586825, 42.439159, 39.359299, 32.112766, 5190.482422
-11.311403, 57.626381, 94.997444, 3.395137, 5603.040527
-36.851028, 64.488785, 191.765701, -18.871180, 5042.884277
-72.192940, 59.018494, 273.917542, -33.562504, 3515.660156
-97.812325, 42.367989, 307.412354, -42.529686, 1257.399414
-100.334625, 17.913816, 318.478729, -46.040329, -1328.652710
-82.857262, -10.882835, 292.337524, -42.907692, -3792.138428
-60.504906, -40.801735, 220.611801, -33.253666, -5786.611328
-46.811996, -68.378654, 152.425659, -20.433968, -7133.209473
-41.252575, -89.540184, 107.660286, -9.774940, -7785.076660
-31.098314, -99.538818, 86.176888, -5.143625, -7767.669434
-8.606599, -94.214149, 75.612358, -5.870182, -7128.393555
29.064192, -72.380104, 43.426212, -7.080476, -5924.873535
83.475204, -38.307796, -15.885934, -4.981757, -4259.691895
151.700180, -0.353430, -109.959183, -0.488245, -2319.285889
221.167923, 33.234436, -245.673935, 2.843540, -388.549530
269.509552, 56.327076, -367.253052, 2.916902, 1180.798096
281.299225, 65.463028, -403.471466, 1.516057, 2060.923340
259.449005, 59.409035, -366.812958, 2.260237, 2033.092163
213.374954, 39.069363, -332.606537, 7.149754, 1046.037231
145.565613, 9.024742, -340.763977, 15.137128, -753.046387
57.529526, -22.698355, -389.310455, 23.279547, -3021.260742
-39.980824, -47.540535, -466.308411, 29.092001, -5243.085938
-129.241028, -58.957157, -567.150085, 31.135801, -6810.866699
-192.730774, -54.503525, -688.565674, 27.726507, -7156.108398
-220.735321, -36.876099, -758.237061, 16.281570, -5900.435547
-211.748657, -12.603522, -706.174683, -4.094240, -2986.402588
-167.333710, 10.852913, -581.430908, -30.033777, 1266.929932
-95.894844, 28.256424, -429.164703, -54.771297, 6195.420410
-16.984293, 37.453278, -229.546967, -70.691444, 10913.598633
41.353081, 38.379318, 31.177279, -72.519928, 14543.420898
62.995914, 32.692074, 361.372864, -59.738926, 16457.937500
63.459606, 22.824650, 678.000305, -36.181065, 16410.507812
63.906811, 10.565758, 816.674194, -7.911694, 14569.491211
53.660427, -2.837934, 739.596924, 19.438513, 11432.220703
6.142750, -16.088879, 518.212830, 41.225140, 7625.985352
-68.351585, -26.916742, 210.792923, 52.842766, 3708.866943
-115.528152, -31.559999, -50.124260, 51.761703, 35.852955
-101.838280, -26.358702, -87.876419, 40.398125, -3218.125732
-50.139854, -10.633708, 116.901161, 25.540922, -5905.547852
-2.949018, 12.495944, 452.390015, 14.261601, -7797.455078
20.508492, 37.548920, 780.442261, 11.166291, -8593.009766
29.068687, 57.200031, 965.458923, 17.818144, -8022.720703
27.927395, 64.828720, 956.678650, 31.332945, -6033.890625
13.685166, 57.713223, 746.042603, 43.590778, -2935.894775
0.035119, 36.454185, 332.716217, 43.422825, 591.116394
13.443071, 4.940213, -155.530731, 23.457390, 3651.612061
58.805969, -29.273296, -542.984253, -13.258523, 5451.288086
103.132095, -58.270020, -759.832092, -52.539700, 5567.139160
115.683846, -77.873055, -775.640442, -74.384933, 4042.234619
104.828644, -88.475906, -597.143555, -64.702835, 1303.925903
88.020432, -91.529938, -326.160187, -26.730461, -2034.106567
57.315582, -85.616455, -43.383923, 19.004898, -5344.509277
-6.922766, -67.343826, 219.040314, 46.971626, -8103.461914
-105.123314, -35.629227, 369.242798, 42.804962, -9943.717773
-206.313553, 4.356994, 314.106262, 12.727023, -10639.810547
-267.118866, 41.731144, 74.483994, -22.242819, -10101.103516
-262.642731, 66.351265, -197.170853, -41.263012, -8399.407227
-202.061493, 73.740166, -322.112183, -36.019032, -5766.068359
